Record Date,Debt Held by the Public,Intragovernmental Holdings,Total Public Debt Outstanding,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2/23/2023,24622100000000.00,6836280000000.00,31458300000000.00,1,2023,2,2023,1,2,23
2/22/2023,24617300000000.00,6837570000000.00,31454900000000.00,1,2023,2,2023,1,2,22
2/21/2023,24617000000000.00,6838370000000.00,31455400000000.00,1,2023,2,2023,1,2,21
2/17/2023,24622800000000.00,6833250000000.00,31456100000000.00,1,2023,2,2023,1,2,17
2/16/2023,24629100000000.00,6827500000000.00,31456600000000.00,1,2023,2,2023,1,2,16
2/15/2023,24632700000000.00,6822180000000.00,31454900000000.00,1,2023,2,2023,1,2,15
2/14/2023,24620800000000.00,6834290000000.00,31455100000000.00,1,2023,2,2023,1,2,14
2/13/2023,24628400000000.00,6825950000000.00,31454300000000.00,1,2023,2,2023,1,2,13
2/10/2023,24632000000000.00,6823770000000.00,31455700000000.00,1,2023,2,2023,1,2,10
2/9/2023,24632700000000.00,6823510000000.00,31456200000000.00,1,2023,2,2023,1,2,9
2/8/2023,24634000000000.00,6820670000000.00,31454600000000.00,1,2023,2,2023,1,2,8
2/7/2023,24615800000000.00,6839350000000.00,31455100000000.00,1,2023,2,2023,1,2,7
2/6/2023,24625700000000.00,6828640000000.00,31454300000000.00,1,2023,2,2023,1,2,6
2/3/2023,24632500000000.00,6823160000000.00,31455700000000.00,1,2023,2,2023,1,2,3
2/2/2023,24614100000000.00,6842050000000.00,31456200000000.00,1,2023,2,2023,1,2,2
2/1/2023,24627900000000.00,6826660000000.00,31454500000000.00,1,2023,2,2023,1,2,1
1/31/2023,24584000000000.00,6870990000000.00,31455000000000.00,1,2023,2,2023,1,1,31
1/30/2023,24591500000000.00,6864450000000.00,31455900000000.00,1,2023,2,2023,1,1,30
1/27/2023,24594500000000.00,6862740000000.00,31457200000000.00,1,2023,2,2023,1,1,27
1/26/2023,24595400000000.00,6862330000000.00,31457700000000.00,1,2023,2,2023,1,1,26
1/25/2023,24601700000000.00,6852680000000.00,31454400000000.00,1,2023,2,2023,1,1,25
1/24/2023,24588000000000.00,6866820000000.00,31454800000000.00,1,2023,2,2023,1,1,24
1/23/2023,24597100000000.00,6856630000000.00,31453700000000.00,1,2023,2,2023,1,1,23
1/20/2023,24597700000000.00,6857270000000.00,31455000000000.00,1,2023,2,2023,1,1,20
1/19/2023,24597700000000.00,6857680000000.00,31455400000000.00,1,2023,2,2023,1,1,19
1/18/2023,24529300000000.00,6885100000000.00,31414400000000.00,1,2023,2,2023,1,1,18
1/17/2023,24529100000000.00,6887370000000.00,31416400000000.00,1,2023,2,2023,1,1,17
1/13/2023,24509000000000.00,6875440000000.00,31384500000000.00,1,2023,2,2023,1,1,13
1/12/2023,24509000000000.00,6875220000000.00,31384200000000.00,1,2023,2,2023,1,1,12
1/11/2023,24503900000000.00,6871210000000.00,31375100000000.00,1,2023,2,2023,1,1,11
1/10/2023,24503800000000.00,6891320000000.00,31395100000000.00,1,2023,2,2023,1,1,10
1/9/2023,24510500000000.00,6878390000000.00,31388900000000.00,1,2023,2,2023,1,1,9
1/6/2023,24510700000000.00,6874750000000.00,31385400000000.00,1,2023,2,2023,1,1,6
1/5/2023,24510300000000.00,6870010000000.00,31380300000000.00,1,2023,2,2023,1,1,5
1/4/2023,24507800000000.00,6867740000000.00,31375500000000.00,1,2023,2,2023,1,1,4
1/3/2023,24507600000000.00,6843630000000.00,31351200000000.00,1,2023,2,2023,1,1,3
12/30/2022,24517600000000.00,6902100000000.00,31419700000000.00,1,2023,1,2022,4,12,30
12/29/2022,24476200000000.00,6850120000000.00,31326300000000.00,1,2023,1,2022,4,12,29
12/28/2022,24475000000000.00,6849440000000.00,31324400000000.00,1,2023,1,2022,4,12,28
12/27/2022,24473900000000.00,6862120000000.00,31336000000000.00,1,2023,1,2022,4,12,27
12/23/2022,24490200000000.00,6855800000000.00,31346000000000.00,1,2023,1,2022,4,12,23
12/22/2022,24489800000000.00,6837670000000.00,31327500000000.00,1,2023,1,2022,4,12,22
12/21/2022,24486800000000.00,6832770000000.00,31319500000000.00,1,2023,1,2022,4,12,21
12/20/2022,24486100000000.00,6850670000000.00,31336700000000.00,1,2023,1,2022,4,12,20
12/19/2022,24513300000000.00,6841970000000.00,31355300000000.00,1,2023,1,2022,4,12,19
12/16/2022,24513400000000.00,6833770000000.00,31347100000000.00,1,2023,1,2022,4,12,16
12/15/2022,24512600000000.00,6807010000000.00,31319600000000.00,1,2023,1,2022,4,12,15
12/14/2022,24461000000000.00,6823360000000.00,31284300000000.00,1,2023,1,2022,4,12,14
12/13/2022,24462200000000.00,6841900000000.00,31304100000000.00,1,2023,1,2022,4,12,13
12/12/2022,24484200000000.00,6833520000000.00,31317700000000.00,1,2023,1,2022,4,12,12
12/9/2022,24483300000000.00,6828020000000.00,31311300000000.00,1,2023,1,2022,4,12,9
12/8/2022,24484000000000.00,6826830000000.00,31310800000000.00,1,2023,1,2022,4,12,8
12/7/2022,24522800000000.00,6812310000000.00,31335100000000.00,1,2023,1,2022,4,12,7
12/6/2022,24525500000000.00,6813020000000.00,31338500000000.00,1,2023,1,2022,4,12,6
12/5/2022,24545100000000.00,6807740000000.00,31352800000000.00,1,2023,1,2022,4,12,5
12/2/2022,24546300000000.00,6803850000000.00,31350100000000.00,1,2023,1,2022,4,12,2
12/1/2022,24548100000000.00,6815140000000.00,31363200000000.00,1,2023,1,2022,4,12,1
11/30/2022,24553500000000.00,6859870000000.00,31413300000000.00,1,2023,1,2022,4,11,30
11/29/2022,24518700000000.00,6855100000000.00,31373800000000.00,1,2023,1,2022,4,11,29
11/28/2022,24522900000000.00,6847910000000.00,31370800000000.00,1,2023,1,2022,4,11,28
11/25/2022,24524400000000.00,6843350000000.00,31367800000000.00,1,2023,1,2022,4,11,25
11/23/2022,24498700000000.00,6835330000000.00,31334000000000.00,1,2023,1,2022,4,11,23
11/22/2022,24498900000000.00,6849520000000.00,31348500000000.00,1,2023,1,2022,4,11,22
11/21/2022,24445700000000.00,6841630000000.00,31287300000000.00,1,2023,1,2022,4,11,21
11/18/2022,24445300000000.00,6837390000000.00,31282700000000.00,1,2023,1,2022,4,11,18
11/17/2022,24445400000000.00,6839810000000.00,31285200000000.00,1,2023,1,2022,4,11,17
11/16/2022,24440800000000.00,6830840000000.00,31271700000000.00,1,2023,1,2022,4,11,16
11/15/2022,24439700000000.00,6848440000000.00,31288200000000.00,1,2023,1,2022,4,11,15
11/14/2022,24422200000000.00,6833090000000.00,31255300000000.00,1,2023,1,2022,4,11,14
11/10/2022,24421800000000.00,6830250000000.00,31252000000000.00,1,2023,1,2022,4,11,10
11/9/2022,24415500000000.00,6828170000000.00,31243600000000.00,1,2023,1,2022,4,11,9
11/8/2022,24415000000000.00,6846680000000.00,31261600000000.00,1,2023,1,2022,4,11,8
11/7/2022,24386700000000.00,6836840000000.00,31223500000000.00,1,2023,1,2022,4,11,7
11/4/2022,24386100000000.00,6833990000000.00,31220100000000.00,1,2023,1,2022,4,11,4
11/3/2022,24386400000000.00,6832500000000.00,31218900000000.00,1,2023,1,2022,4,11,3
11/2/2022,24378700000000.00,6843170000000.00,31221800000000.00,1,2023,1,2022,4,11,2
11/1/2022,24378500000000.00,6833220000000.00,31211700000000.00,1,2023,1,2022,4,11,1
10/31/2022,24352500000000.00,6885760000000.00,31238300000000.00,1,2023,1,2022,4,10,31
10/28/2022,24375300000000.00,6881060000000.00,31256400000000.00,1,2023,1,2022,4,10,28
10/27/2022,24374100000000.00,6883640000000.00,31257800000000.00,1,2023,1,2022,4,10,27
10/26/2022,24371300000000.00,6880980000000.00,31252300000000.00,1,2023,1,2022,4,10,26
10/25/2022,24370700000000.00,6897140000000.00,31267800000000.00,1,2023,1,2022,4,10,25
10/24/2022,24347800000000.00,6882330000000.00,31230100000000.00,1,2023,1,2022,4,10,24
10/21/2022,24347300000000.00,6881290000000.00,31228600000000.00,1,2023,1,2022,4,10,21
10/20/2022,24347200000000.00,6879550000000.00,31226800000000.00,1,2023,1,2022,4,10,20
10/19/2022,24350000000000.00,6871580000000.00,31221600000000.00,1,2023,1,2022,4,10,19
10/18/2022,24349900000000.00,6889120000000.00,31239000000000.00,1,2023,1,2022,4,10,18
10/17/2022,24337800000000.00,6873630000000.00,31211400000000.00,1,2023,1,2022,4,10,17
10/14/2022,24285200000000.00,6863070000000.00,31148200000000.00,1,2023,1,2022,4,10,14
10/13/2022,24285300000000.00,6859640000000.00,31145000000000.00,1,2023,1,2022,4,10,13
10/12/2022,24284100000000.00,6859580000000.00,31143700000000.00,1,2023,1,2022,4,10,12
10/11/2022,24284100000000.00,6867470000000.00,31151600000000.00,1,2023,1,2022,4,10,11
10/7/2022,24289600000000.00,6859330000000.00,31148900000000.00,1,2023,1,2022,4,10,7
10/6/2022,24289900000000.00,6859270000000.00,31149100000000.00,1,2023,1,2022,4,10,6
10/5/2022,24289000000000.00,6853600000000.00,31142600000000.00,1,2023,1,2022,4,10,5
10/4/2022,24288400000000.00,6848640000000.00,31137000000000.00,1,2023,1,2022,4,10,4
10/3/2022,24294100000000.00,6829770000000.00,31123900000000.00,1,2023,1,2022,4,10,3
9/30/2022,24299200000000.00,6629720000000.00,30928900000000.00,1,2022,4,2022,3,9,30
9/29/2022,24252300000000.00,6619070000000.00,30871400000000.00,1,2022,4,2022,3,9,29
9/28/2022,24251100000000.00,6636120000000.00,30887300000000.00,1,2022,4,2022,3,9,28
9/27/2022,24251200000000.00,6654890000000.00,30906100000000.00,1,2022,4,2022,3,9,27
9/26/2022,24262000000000.00,6648240000000.00,30910200000000.00,1,2022,4,2022,3,9,26
9/23/2022,24261900000000.00,6637470000000.00,30899400000000.00,1,2022,4,2022,3,9,23
9/22/2022,24262100000000.00,6632700000000.00,30894800000000.00,1,2022,4,2022,3,9,22
9/21/2022,24259900000000.00,6626370000000.00,30886300000000.00,1,2022,4,2022,3,9,21
9/20/2022,24259900000000.00,6642160000000.00,30902000000000.00,1,2022,4,2022,3,9,20
9/19/2022,24269400000000.00,6631250000000.00,30900600000000.00,1,2022,4,2022,3,9,19
9/16/2022,24269700000000.00,6620900000000.00,30890600000000.00,1,2022,4,2022,3,9,16
9/15/2022,24269200000000.00,6617630000000.00,30886800000000.00,1,2022,4,2022,3,9,15
9/14/2022,24277700000000.00,6608100000000.00,30885800000000.00,1,2022,4,2022,3,9,14
9/13/2022,24277100000000.00,6625350000000.00,30902400000000.00,1,2022,4,2022,3,9,13
9/12/2022,24278000000000.00,6620250000000.00,30898200000000.00,1,2022,4,2022,3,9,12
9/9/2022,24277800000000.00,6616310000000.00,30894100000000.00,1,2022,4,2022,3,9,9
9/8/2022,24277400000000.00,6616720000000.00,30894100000000.00,1,2022,4,2022,3,9,8
9/7/2022,24275700000000.00,6622130000000.00,30897900000000.00,1,2022,4,2022,3,9,7
9/6/2022,24273900000000.00,6614010000000.00,30887900000000.00,1,2022,4,2022,3,9,6
9/2/2022,24265200000000.00,6606790000000.00,30872000000000.00,1,2022,4,2022,3,9,2
9/1/2022,24265200000000.00,6614130000000.00,30879400000000.00,1,2022,4,2022,3,9,1
8/31/2022,24267600000000.00,6668520000000.00,30936100000000.00,1,2022,4,2022,3,8,31
8/30/2022,24216500000000.00,6662550000000.00,30879100000000.00,1,2022,4,2022,3,8,30
8/29/2022,24195900000000.00,6656210000000.00,30852200000000.00,1,2022,4,2022,3,8,29
8/26/2022,24193800000000.00,6653180000000.00,30847000000000.00,1,2022,4,2022,3,8,26
8/25/2022,24170500000000.00,6653860000000.00,30824400000000.00,1,2022,4,2022,3,8,25
8/24/2022,24109400000000.00,6642470000000.00,30751800000000.00,1,2022,4,2022,3,8,24
8/23/2022,24109400000000.00,6668070000000.00,30777400000000.00,1,2022,4,2022,3,8,23
8/22/2022,24087300000000.00,6652980000000.00,30740300000000.00,1,2022,4,2022,3,8,22
8/19/2022,24084800000000.00,6646640000000.00,30731400000000.00,1,2022,4,2022,3,8,19
8/18/2022,24084300000000.00,6645640000000.00,30729900000000.00,1,2022,4,2022,3,8,18
8/17/2022,24082100000000.00,6642300000000.00,30724400000000.00,1,2022,4,2022,3,8,17
8/16/2022,24081800000000.00,6654750000000.00,30736600000000.00,1,2022,4,2022,3,8,16
8/15/2022,24051000000000.00,6644430000000.00,30695400000000.00,1,2022,4,2022,3,8,15
8/12/2022,24029800000000.00,6632110000000.00,30661900000000.00,1,2022,4,2022,3,8,12
8/11/2022,24029300000000.00,6630980000000.00,30660300000000.00,1,2022,4,2022,3,8,11
8/10/2022,24028400000000.00,6628130000000.00,30656500000000.00,1,2022,4,2022,3,8,10
8/9/2022,24027700000000.00,6624210000000.00,30651900000000.00,1,2022,4,2022,3,8,9
8/8/2022,23986700000000.00,6614240000000.00,30600900000000.00,1,2022,4,2022,3,8,8
8/5/2022,23983800000000.00,6605440000000.00,30589300000000.00,1,2022,4,2022,3,8,5
8/4/2022,23983700000000.00,6604890000000.00,30588600000000.00,1,2022,4,2022,3,8,4
8/3/2022,23982600000000.00,6598680000000.00,30581300000000.00,1,2022,4,2022,3,8,3
8/2/2022,23982500000000.00,6613490000000.00,30596000000000.00,1,2022,4,2022,3,8,2
8/1/2022,23941800000000.00,6594630000000.00,30536400000000.00,1,2022,4,2022,3,8,1
7/29/2022,23952600000000.00,6642530000000.00,30595100000000.00,1,2022,4,2022,3,7,29
7/28/2022,23934000000000.00,6646900000000.00,30580900000000.00,1,2022,4,2022,3,7,28
7/27/2022,23938000000000.00,6643600000000.00,30581600000000.00,1,2022,4,2022,3,7,27
7/26/2022,23937400000000.00,6660910000000.00,30598300000000.00,1,2022,4,2022,3,7,26
7/25/2022,23896800000000.00,6646800000000.00,30543600000000.00,1,2022,4,2022,3,7,25
7/22/2022,23894500000000.00,6635360000000.00,30529900000000.00,1,2022,4,2022,3,7,22
7/21/2022,23893900000000.00,6633670000000.00,30527600000000.00,1,2022,4,2022,3,7,21
7/20/2022,23905400000000.00,6626610000000.00,30532000000000.00,1,2022,4,2022,3,7,20
7/19/2022,23904700000000.00,6648970000000.00,30553700000000.00,1,2022,4,2022,3,7,19
7/18/2022,23888800000000.00,6634980000000.00,30523700000000.00,1,2022,4,2022,3,7,18
7/15/2022,23886500000000.00,6628840000000.00,30515300000000.00,1,2022,4,2022,3,7,15
7/14/2022,23869700000000.00,6622970000000.00,30492700000000.00,1,2022,4,2022,3,7,14
7/13/2022,23884600000000.00,6622250000000.00,30506900000000.00,1,2022,4,2022,3,7,13
7/12/2022,23884300000000.00,6640730000000.00,30525000000000.00,1,2022,4,2022,3,7,12
7/11/2022,23888500000000.00,6630810000000.00,30519300000000.00,1,2022,4,2022,3,7,11
7/8/2022,23886000000000.00,6622340000000.00,30508300000000.00,1,2022,4,2022,3,7,8
7/7/2022,23887800000000.00,6618470000000.00,30506200000000.00,1,2022,4,2022,3,7,7
7/6/2022,23907400000000.00,6616380000000.00,30523800000000.00,1,2022,4,2022,3,7,6
7/5/2022,23905300000000.00,6594470000000.00,30499800000000.00,1,2022,4,2022,3,7,5
7/1/2022,23907000000000.00,6579130000000.00,30486200000000.00,1,2022,4,2022,3,7,1
6/30/2022,23912200000000.00,6656420000000.00,30568600000000.00,1,2022,3,2022,2,6,30
6/29/2022,23874300000000.00,6597630000000.00,30471900000000.00,1,2022,3,2022,2,6,29
6/28/2022,23874200000000.00,6598430000000.00,30472600000000.00,1,2022,3,2022,2,6,28
6/27/2022,23877600000000.00,6587860000000.00,30465500000000.00,1,2022,3,2022,2,6,27
6/24/2022,23876100000000.00,6583060000000.00,30459100000000.00,1,2022,3,2022,2,6,24
6/23/2022,23853000000000.00,6569340000000.00,30422300000000.00,1,2022,3,2022,2,6,23
6/22/2022,23871700000000.00,6566760000000.00,30438400000000.00,1,2022,3,2022,2,6,22
6/21/2022,23870100000000.00,6574260000000.00,30444400000000.00,1,2022,3,2022,2,6,21
6/17/2022,23879100000000.00,6568660000000.00,30447700000000.00,1,2022,3,2022,2,6,17
6/16/2022,23876700000000.00,6559960000000.00,30436600000000.00,1,2022,3,2022,2,6,16
6/15/2022,23900000000000.00,6550450000000.00,30450400000000.00,1,2022,3,2022,2,6,15
6/14/2022,23840700000000.00,6561650000000.00,30402400000000.00,1,2022,3,2022,2,6,14
6/13/2022,23849900000000.00,6551340000000.00,30401200000000.00,1,2022,3,2022,2,6,13
6/10/2022,23849500000000.00,6546490000000.00,30396000000000.00,1,2022,3,2022,2,6,10
6/9/2022,23849400000000.00,6547320000000.00,30396800000000.00,1,2022,3,2022,2,6,9
6/8/2022,23872700000000.00,6543750000000.00,30416500000000.00,1,2022,3,2022,2,6,8
6/7/2022,23872200000000.00,6545400000000.00,30417600000000.00,1,2022,3,2022,2,6,7
6/6/2022,23882200000000.00,6538710000000.00,30420900000000.00,1,2022,3,2022,2,6,6
6/3/2022,23880600000000.00,6531930000000.00,30412600000000.00,1,2022,3,2022,2,6,3
6/2/2022,23880900000000.00,6544710000000.00,30425700000000.00,1,2022,3,2022,2,6,2
6/1/2022,23901100000000.00,6539850000000.00,30441000000000.00,1,2022,3,2022,2,6,1
5/31/2022,23904400000000.00,6595230000000.00,30499600000000.00,1,2022,3,2022,2,5,31
5/27/2022,23832600000000.00,6591870000000.00,30424500000000.00,1,2022,3,2022,2,5,27
5/26/2022,23809700000000.00,6591850000000.00,30401600000000.00,1,2022,3,2022,2,5,26
5/25/2022,23833700000000.00,6587180000000.00,30420900000000.00,1,2022,3,2022,2,5,25
5/24/2022,23832700000000.00,6603770000000.00,30436500000000.00,1,2022,3,2022,2,5,24
5/23/2022,23841300000000.00,6584010000000.00,30425300000000.00,1,2022,3,2022,2,5,23
5/20/2022,23838600000000.00,6577980000000.00,30416600000000.00,1,2022,3,2022,2,5,20
5/19/2022,23840100000000.00,6577140000000.00,30417300000000.00,1,2022,3,2022,2,5,19
5/18/2022,23862500000000.00,6571100000000.00,30433600000000.00,1,2022,3,2022,2,5,18
5/17/2022,23861600000000.00,6587360000000.00,30448900000000.00,1,2022,3,2022,2,5,17
5/16/2022,23873800000000.00,6572380000000.00,30446200000000.00,1,2022,3,2022,2,5,16
5/13/2022,23819300000000.00,6564010000000.00,30383300000000.00,1,2022,3,2022,2,5,13
5/12/2022,23818200000000.00,6564090000000.00,30382300000000.00,1,2022,3,2022,2,5,12
5/11/2022,23836600000000.00,6559680000000.00,30396300000000.00,1,2022,3,2022,2,5,11
5/10/2022,23836200000000.00,6577160000000.00,30413300000000.00,1,2022,3,2022,2,5,10
5/9/2022,23848800000000.00,6565880000000.00,30414700000000.00,1,2022,3,2022,2,5,9
5/6/2022,23847000000000.00,6558910000000.00,30405900000000.00,1,2022,3,2022,2,5,6
5/5/2022,23845000000000.00,6554350000000.00,30399300000000.00,1,2022,3,2022,2,5,5
5/4/2022,23864400000000.00,6545770000000.00,30410100000000.00,1,2022,3,2022,2,5,4
5/3/2022,23862600000000.00,6540780000000.00,30403400000000.00,1,2022,3,2022,2,5,3
5/2/2022,23875200000000.00,6527390000000.00,30402600000000.00,1,2022,3,2022,2,5,2
4/29/2022,23847200000000.00,6526910000000.00,30374200000000.00,1,2022,3,2022,2,4,29
4/28/2022,23824800000000.00,6577780000000.00,30402600000000.00,1,2022,3,2022,2,4,28
4/27/2022,23835700000000.00,6580930000000.00,30416600000000.00,1,2022,3,2022,2,4,27
4/26/2022,23833300000000.00,6596690000000.00,30429900000000.00,1,2022,3,2022,2,4,26
4/25/2022,23847600000000.00,6589040000000.00,30436600000000.00,1,2022,3,2022,2,4,25
4/22/2022,23845700000000.00,6575170000000.00,30420900000000.00,1,2022,3,2022,2,4,22
4/21/2022,23844900000000.00,6572870000000.00,30417800000000.00,1,2022,3,2022,2,4,21
4/20/2022,23844600000000.00,6564470000000.00,30409000000000.00,1,2022,3,2022,2,4,20
4/19/2022,23844900000000.00,6579140000000.00,30424000000000.00,1,2022,3,2022,2,4,19
4/18/2022,23868800000000.00,6551820000000.00,30420600000000.00,1,2022,3,2022,2,4,18
4/15/2022,23742700000000.00,6540490000000.00,30283200000000.00,1,2022,3,2022,2,4,15
4/14/2022,23831800000000.00,6516290000000.00,30348100000000.00,1,2022,3,2022,2,4,14
4/13/2022,23828000000000.00,6509960000000.00,30337900000000.00,1,2022,3,2022,2,4,13
4/12/2022,23827500000000.00,6525630000000.00,30353100000000.00,1,2022,3,2022,2,4,12
4/11/2022,23851000000000.00,6515190000000.00,30366100000000.00,1,2022,3,2022,2,4,11
4/8/2022,23849400000000.00,6508810000000.00,30358300000000.00,1,2022,3,2022,2,4,8
4/7/2022,23850600000000.00,6504940000000.00,30355600000000.00,1,2022,3,2022,2,4,7
4/6/2022,23847800000000.00,6498970000000.00,30346700000000.00,1,2022,3,2022,2,4,6
4/5/2022,23848200000000.00,6496540000000.00,30344800000000.00,1,2022,3,2022,2,4,5
4/4/2022,23877700000000.00,6482570000000.00,30360200000000.00,1,2022,3,2022,2,4,4
4/1/2022,23876900000000.00,6464860000000.00,30341700000000.00,1,2022,3,2022,2,4,1
3/31/2022,23879800000000.00,6521190000000.00,30401000000000.00,1,2022,2,2022,1,3,31
3/30/2022,23775000000000.00,6522770000000.00,30297700000000.00,1,2022,2,2022,1,3,30
3/29/2022,23774300000000.00,6521320000000.00,30295700000000.00,1,2022,2,2022,1,3,29
3/28/2022,23804400000000.00,6512010000000.00,30316400000000.00,1,2022,2,2022,1,3,28
3/25/2022,23802500000000.00,6507940000000.00,30310500000000.00,1,2022,2,2022,1,3,25
3/24/2022,23779400000000.00,6499220000000.00,30278600000000.00,1,2022,2,2022,1,3,24
3/23/2022,23779000000000.00,6499420000000.00,30278400000000.00,1,2022,2,2022,1,3,23
3/22/2022,23777400000000.00,6513640000000.00,30291000000000.00,1,2022,2,2022,1,3,22
3/21/2022,23789800000000.00,6503150000000.00,30292900000000.00,1,2022,2,2022,1,3,21
